type,client,tx,amount
dispute,607,88458,225.1734
dispute,241,88459,186.3539
chargeback,136,88460,570.1633
withdrawal,693,88461,774.5413
deposit,58,88462,52.3287
resolve,282,88463,98.0376
withdrawal,870,88464,136.1065
withdrawal,519,88465,542.4823
dispute,780,88466,1000.5429
withdrawal,33,88467,333.3083
resolve,507,88468,927.6171
resolve,335,88469,931.12
resolve,941,88470,66.344
withdrawal,658,88471,697.1661
chargeback,84,88472,431.7902
chargeback,319,88473,101.7205
dispute,973,88474,706.2287
chargeback,668,88475,587.9515
withdrawal,750,88476,634.0709
resolve,796,88477,571.9666
dispute,268,88478,350.1741
withdrawal,729,88479,21.4384
dispute,153,88480,385.2981
chargeback,79,88481,788.2906
chargeback,619,88482,976.5162
dispute,366,88483,50.9649
chargeback,991,88484,577.5346
dispute,174,88485,472.764
deposit,364,88486,543.8277
deposit,450,88487,937.9493
resolve,815,88488,25.3413
resolve,725,88489,560.972
dispute,614,88490,260.3565
dispute,264,88491,15.5182
dispute,875,88492,617.403
withdrawal,636,88493,269.0365
withdrawal,702,88494,781.2734
withdrawal,436,88495,636.6205
resolve,274,88496,380.6771
deposit,652,88497,818.4804
chargeback,655,88498,22.9804
dispute,517,88499,550.0457
deposit,726,88500,693.5092
withdrawal,798,88501,24.6071
withdrawal,913,88502,765.6697
deposit,342,88503,759.1381
chargeback,229,88504,913.8534
dispute,43,88505,27.7658
resolve,815,88506,619.955
dispute,901,88507,287.1686
resolve,692,88508,284.9913
resolve,300,88509,432.4776
deposit,748,88510,901.4478
withdrawal,612,88511,603.6418
chargeback,443,88512,368.5093
chargeback,237,88513,7.2313
withdrawal,411,88514,833.9773
dispute,553,88515,962.2493
chargeback,538,88516,37.3195
deposit,992,88517,552.4318
withdrawal,350,88518,286.9191
resolve,299,88519,345.0866
withdrawal,49,88520,10.0178
withdrawal,673,88521,348.9295
deposit,92,88522,424.6419
resolve,405,88523,76.4537
resolve,371,88524,307.9856
resolve,782,88525,841.4568
resolve,646,88526,780.1059
deposit,154,88527,237.8605
resolve,644,88528,26.5818
deposit,484,88529,274.7865
dispute,666,88530,167.0424
chargeback,381,88531,384.8136
withdrawal,969,88532,863.7489
chargeback,486,88533,181.8246
chargeback,125,88534,111.8063
withdrawal,663,88535,91.8613
resolve,392,88536,762.2584
dispute,342,88537,497.1222
dispute,968,88538,138.3826
dispute,641,88539,658.4198
resolve,947,88540,31.6206
resolve,338,88541,680.5414
resolve,277,88542,74.6223
chargeback,585,88543,579.6544
withdrawal,566,88544,224.8275
dispute,517,88545,766.3228
deposit,137,88546,121.3899
deposit,157,88547,997.1918
withdrawal,994,88548,313.1905
dispute,705,88549,382.3289
dispute,777,88550,860.6723
resolve,802,88551,269.178
resolve,403,88552,534.4008
resolve,645,88553,974.366
dispute,862,88554,654.8305
resolve,917,88555,506.5958
deposit,367,88556,482.3786
chargeback,136,88557,714.1884
resolve,543,88558,759.4919
deposit,572,88559,607.3973
resolve,206,88560,793.673
resolve,114,88561,570.4094
chargeback,92,88562,746.6589
dispute,364,88563,516.6228
resolve,529,88564,187.5921
deposit,236,88565,278.046
deposit,203,88566,260.386
withdrawal,234,88567,155.6601
withdrawal,439,88568,176.1322
dispute,146,88569,668.0826
resolve,144,88570,232.3422
dispute,442,88571,513.782
deposit,956,88572,29.0891
withdrawal,31,88573,262.6245
dispute,210,88574,547.7058
chargeback,908,88575,172.8554
resolve,864,88576,995.6174
deposit,661,88577,890.3315
resolve,394,88578,225.8968
dispute,683,88579,824.947
dispute,523,88580,712.8887
deposit,686,88581,329.0121
deposit,142,88582,128.1703
resolve,1,88583,772.974
dispute,473,88584,1000.2595
deposit,595,88585,598.8686
resolve,457,88586,916.6764
withdrawal,401,88587,193.0906
chargeback,136,88588,484.1974
withdrawal,324,88589,448.5742
chargeback,598,88590,803.0917
withdrawal,154,88591,441.5716
dispute,79,88592,542.9455
deposit,872,88593,419.3408
resolve,775,88594,680.7829
chargeback,34,88595,260.6475
withdrawal,150,88596,32.3449
deposit,267,88597,790.0609
chargeback,653,88598,956.226
resolve,410,88599,880.1268
deposit,877,88600,281.5852
withdrawal,134,88601,299.0659
resolve,48,88602,58.0863
deposit,331,88603,825.4886
dispute,701,88604,591.5321
dispute,911,88605,518.7629
dispute,349,88606,815.5641
deposit,370,88607,755.4453
deposit,855,88608,449.0686
dispute,325,88609,947.9461
dispute,633,88610,155.4449
withdrawal,455,88611,676.6416
chargeback,822,88612,997.8718
chargeback,944,88613,665.567
withdrawal,769,88614,781.3617
dispute,36,88615,433.0561
withdrawal,879,88616,730.8529
withdrawal,148,88617,111.3389
chargeback,81,88618,636.5854
resolve,591,88619,872.5165
deposit,666,88620,925.0177
dispute,265,88621,6.9153
resolve,447,88622,453.3798
chargeback,62,88623,316.0634
resolve,444,88624,593.7597
dispute,804,88625,840.1699
deposit,707,88626,274.9241
resolve,688,88627,624.4521
withdrawal,178,88628,434.4915
deposit,69,88629,877.188
dispute,51,88630,461.8895
dispute,566,88631,510.2584
deposit,384,88632,524.0747
chargeback,934,88633,31.0204
deposit,759,88634,520.9572
resolve,689,88635,30.2025
resolve,862,88636,34.9082
chargeback,591,88637,210.3195
deposit,635,88638,617.915
dispute,987,88639,693.0607
withdrawal,310,88640,72.3518
deposit,718,88641,914.1329
deposit,314,88642,251.8994
deposit,294,88643,917.6759
resolve,335,88644,76.2792
deposit,966,88645,197.9342
resolve,632,88646,606.2508
deposit,575,88647,219.0324
deposit,406,88648,103.7478
deposit,112,88649,6.9285
dispute,593,88650,721.4487
chargeback,869,88651,517.3037
resolve,726,88652,31.9031
deposit,808,88653,224.829
dispute,339,88654,875.098
chargeback,358,88655,740.6346
withdrawal,77,88656,780.7813
chargeback,711,88657,449.9371
dispute,779,88658,412.3535
dispute,801,88659,363.1852
chargeback,773,88660,346.2846
resolve,102,88661,465.9436
resolve,723,88662,333.5413
resolve,986,88663,261.7672
deposit,31,88664,338.6408
resolve,220,88665,924.5293
dispute,428,88666,308.1181
chargeback,260,88667,935.4387
deposit,200,88668,896.4705
withdrawal,445,88669,446.9002
dispute,63,88670,588.2577
withdrawal,903,88671,651.568
chargeback,93,88672,378.9828
chargeback,179,88673,571.851
dispute,632,88674,565.7896
withdrawal,431,88675,826.6243
resolve,908,88676,781.0011
withdrawal,603,88677,938.6304
chargeback,122,88678,474.3475
dispute,634,88679,763.0545
resolve,764,88680,492.0015
deposit,635,88681,959.9018
chargeback,182,88682,533.1144
withdrawal,640,88683,998.8544
resolve,41,88684,532.2477
chargeback,752,88685,906.4617
chargeback,669,88686,856.6777
withdrawal,957,88687,597.9904
resolve,527,88688,163.0436
dispute,895,88689,22.8741
resolve,491,88690,947.2661
withdrawal,696,88691,409.5951
resolve,181,88692,844.3244
resolve,430,88693,112.0882
resolve,423,88694,268.494
withdrawal,853,88695,300.7793
deposit,646,88696,26.7459
deposit,649,88697,395.0274
deposit,428,88698,418.8308
dispute,127,88699,987.5583
withdrawal,332,88700,236.8188
dispute,746,88701,8.6631
dispute,471,88702,578.2541
withdrawal,316,88703,447.4935
dispute,253,88704,324.6747
deposit,652,88705,456.8053
chargeback,344,88706,333.2547
withdrawal,287,88707,709.8685
chargeback,622,88708,618.185
deposit,897,88709,36.0453
dispute,399,88710,595.0308
chargeback,273,88711,297.8562
withdrawal,673,88712,341.0116
dispute,110,88713,664.0669
deposit,612,88714,22.7067
dispute,302,88715,169.3311
chargeback,886,88716,708.9914
resolve,154,88717,883.1347
resolve,654,88718,17.0365
deposit,480,88719,16.5726
withdrawal,602,88720,99.0661
deposit,155,88721,615.0375
resolve,761,88722,200.8755
chargeback,841,88723,258.4933
chargeback,920,88724,186.1456
resolve,866,88725,472.8504
withdrawal,635,88726,734.7072
deposit,90,88727,420.5561
resolve,65,88728,215.9196
deposit,759,88729,541.908
resolve,89,88730,35.8848
dispute,184,88731,213.7523
chargeback,541,88732,57.6044
resolve,939,88733,655.0155
resolve,214,88734,302.8694
deposit,740,88735,831.257
withdrawal,844,88736,70.4686
dispute,680,88737,23.1039
resolve,32,88738,687.1675
chargeback,586,88739,225.8287
withdrawal,906,88740,34.8943
deposit,187,88741,969.4194
dispute,651,88742,785.49
dispute,405,88743,339.8856
withdrawal,236,88744,873.7718
dispute,285,88745,582.9604
chargeback,706,88746,290.6473
resolve,424,88747,311.7725
chargeback,290,88748,213.5746
deposit,783,88749,684.9227
dispute,276,88750,156.5762
deposit,71,88751,283.8761
deposit,48,88752,384.8802
deposit,979,88753,401.4514
deposit,566,88754,885.7586
chargeback,76,88755,506.5422
deposit,146,88756,238.119
chargeback,229,88757,302.5722
withdrawal,843,88758,369.3608
withdrawal,822,88759,314.8403
resolve,598,88760,571.963
chargeback,950,88761,354.4619
deposit,918,88762,919.1075
resolve,341,88763,883.5146
resolve,565,88764,117.6503
dispute,998,88765,628.7697
withdrawal,785,88766,971.6966
dispute,139,88767,841.9202
deposit,844,88768,775.8319
chargeback,790,88769,891.4352
withdrawal,987,88770,237.2911
resolve,890,88771,702.1229
resolve,99,88772,69.3981
withdrawal,619,88773,697.9693
deposit,546,88774,109.4703
withdrawal,318,88775,441.1175
chargeback,796,88776,674.5277
withdrawal,64,88777,112.8725
resolve,435,88778,736.0162
chargeback,608,88779,870.3259
deposit,727,88780,653.1414
dispute,686,88781,970.1442
withdrawal,12,88782,401.9529
deposit,481,88783,496.5572
dispute,788,88784,518.1652
chargeback,696,88785,218.6973
deposit,817,88786,152.1633
deposit,332,88787,778.4856
withdrawal,52,88788,332.153
withdrawal,814,88789,674.3495
chargeback,506,88790,55.582
chargeback,842,88791,389.7892
dispute,502,88792,334.4398
chargeback,639,88793,184.4692
dispute,470,88794,231.9145
resolve,702,88795,889.8409
withdrawal,755,88796,533.5875
deposit,933,88797,1.2418
resolve,618,88798,252.0625
resolve,794,88799,728.0846
deposit,596,88800,494.472
deposit,922,88801,552.1717
resolve,647,88802,249.7533
chargeback,559,88803,46.5804
deposit,622,88804,426.2981
withdrawal,381,88805,902.5744
chargeback,757,88806,768.4823
dispute,539,88807,994.468
chargeback,583,88808,206.135
deposit,670,88809,468.5709
withdrawal,532,88810,553.4214
dispute,55,88811,813.344
deposit,55,88812,679.5817
deposit,944,88813,162.8419
deposit,25,88814,440.8384
chargeback,791,88815,465.5923
deposit,248,88816,242.4485
chargeback,636,88817,683.0503
dispute,690,88818,333.2876
chargeback,303,88819,657.7963
deposit,859,88820,277.7334
dispute,20,88821,94.3717
withdrawal,471,88822,470.7728
chargeback,60,88823,289.474
chargeback,539,88824,955.9782
withdrawal,841,88825,592.701
deposit,12,88826,493.519
chargeback,383,88827,651.8866
resolve,5,88828,589.811
chargeback,472,88829,696.7047
chargeback,318,88830,599.2671
dispute,466,88831,859.8522
chargeback,583,88832,759.4872
chargeback,151,88833,517.1733
resolve,599,88834,399.404
chargeback,99,88835,724.4107
chargeback,175,88836,319.2818
deposit,619,88837,472.1851
dispute,625,88838,49.4259
chargeback,921,88839,306.1451
deposit,713,88840,335.3373
withdrawal,193,88841,212.3729
chargeback,512,88842,653.5487
withdrawal,5,88843,672.0241
dispute,479,88844,12.2064
dispute,261,88845,227.0659
dispute,4,88846,605.1903
deposit,409,88847,941.6718
dispute,529,88848,93.9593
chargeback,437,88849,162.5603
chargeback,230,88850,763.9822
chargeback,352,88851,702.4574
deposit,875,88852,806.6122
dispute,346,88853,125.9595
resolve,748,88854,239.9068
dispute,612,88855,397.7609
deposit,540,88856,582.4339
dispute,494,88857,406.2866
chargeback,212,88858,647.1571
chargeback,523,88859,666.2808
withdrawal,534,88860,736.1193
resolve,910,88861,111.7139
withdrawal,85,88862,783.1135
resolve,29,88863,319.1664
deposit,208,88864,971.8191
resolve,278,88865,823.5429
dispute,129,88866,577.2356
deposit,812,88867,521.982
resolve,288,88868,800.6299
resolve,540,88869,283.8922
resolve,478,88870,714.0428
withdrawal,705,88871,348.6158
deposit,693,88872,496.0166
resolve,923,88873,732.8926
withdrawal,356,88874,609.1088
deposit,998,88875,757.3433
deposit,27,88876,324.0722
resolve,992,88877,731.3995
deposit,285,88878,173.1127
chargeback,690,88879,793.185
dispute,510,88880,784.4439
deposit,186,88881,443.2469
withdrawal,303,88882,729.3801
chargeback,634,88883,662.3956
dispute,185,88884,1000.7134
resolve,561,88885,444.5252
deposit,893,88886,49.6678
dispute,966,88887,12.1778
deposit,562,88888,907.9187
dispute,154,88889,866.3808
withdrawal,702,88890,695.6081
chargeback,210,88891,595.9987
resolve,52,88892,516.1557
deposit,57,88893,618.8787
deposit,998,88894,808.3877
deposit,324,88895,41.0595
withdrawal,911,88896,133.9793
chargeback,687,88897,388.7551
deposit,464,88898,562.1582
deposit,654,88899,877.5857
dispute,200,88900,509.4611
chargeback,17,88901,571.8102
withdrawal,399,88902,784.1724
dispute,319,88903,225.7277
deposit,712,88904,476.7784
chargeback,73,88905,295.3204
deposit,90,88906,807.457
dispute,875,88907,763.9852
chargeback,472,88908,277.9765
dispute,858,88909,67.7908
dispute,751,88910,798.4391
chargeback,318,88911,235.0335
dispute,23,88912,297.2502
dispute,326,88913,705.2395
resolve,292,88914,739.9562
withdrawal,797,88915,591.9985
resolve,845,88916,226.5934
resolve,220,88917,227.934
chargeback,157,88918,949.2635
dispute,522,88919,226.2548
resolve,902,88920,296.1245
dispute,811,88921,673.9798
withdrawal,706,88922,311.8427
dispute,404,88923,663.9057
chargeback,831,88924,772.839
chargeback,385,88925,416.34
resolve,850,88926,827.4884
withdrawal,675,88927,456.5304
chargeback,283,88928,366.5562
chargeback,457,88929,935.5812
resolve,791,88930,563.6647
deposit,146,88931,833.423
withdrawal,380,88932,559.0186
chargeback,44,88933,580.1224
chargeback,673,88934,352.9537
deposit,566,88935,919.6406
withdrawal,119,88936,405.2122
chargeback,574,88937,600.4254
deposit,457,88938,313.1571
resolve,669,88939,560.3358
chargeback,821,88940,640.8658
chargeback,697,88941,298.1649
deposit,932,88942,209.7467
withdrawal,310,88943,760.307
deposit,652,88944,682.5355
chargeback,143,88945,969.6418
deposit,324,88946,892.2089
resolve,826,88947,350.8417
chargeback,482,88948,939.0776
deposit,220,88949,977.0594
dispute,230,88950,782.2143
chargeback,224,88951,367.9746
withdrawal,843,88952,281.4285
dispute,631,88953,592.5092
dispute,953,88954,472.3588
resolve,531,88955,112.3901
withdrawal,409,88956,39.0565
deposit,256,88957,467.6728
withdrawal,762,88958,8.5247
deposit,726,88959,204.9166
chargeback,383,88960,852.4789
withdrawal,694,88961,49.5893
chargeback,161,88962,579.4535
dispute,772,88963,172.5327
withdrawal,987,88964,257.5608
deposit,949,88965,674.1508
deposit,320,88966,441.8734
resolve,175,88967,706.312
resolve,916,88968,433.0494
deposit,115,88969,483.5266
resolve,348,88970,924.7089
resolve,495,88971,588.782
withdrawal,246,88972,80.4745
chargeback,17,88973,767.5107
withdrawal,602,88974,478.8905
resolve,908,88975,445.5659
deposit,288,88976,940.3839
deposit,397,88977,274.7181
chargeback,493,88978,203.8527
chargeback,226,88979,505.2528
chargeback,403,88980,872.1514
dispute,921,88981,966.3555
chargeback,797,88982,756.4177
chargeback,5,88983,773.1458
withdrawal,849,88984,680.7516
chargeback,557,88985,588.5427
dispute,325,88986,181.7879
chargeback,169,88987,68.5274
resolve,18,88988,13.1406
resolve,75,88989,645.42
deposit,856,88990,29.6529
withdrawal,585,88991,880.7649
chargeback,595,88992,790.7515
withdrawal,445,88993,480.071
chargeback,770,88994,203.2369
withdrawal,392,88995,826.6107
withdrawal,238,88996,740.6015
resolve,652,88997,321.0063
chargeback,468,88998,693.0704
resolve,457,88999,924.5162
chargeback,382,89000,227.5798
dispute,848,89001,657.4457
chargeback,579,89002,253.4595
dispute,289,89003,656.2026
withdrawal,474,89004,69.7708
withdrawal,472,89005,641.6934
withdrawal,460,89006,834.8615
withdrawal,261,89007,423.2329
withdrawal,27,89008,168.9381
chargeback,743,89009,960.7364
resolve,394,89010,752.367
deposit,595,89011,698.2481
resolve,329,89012,710.109
resolve,172,89013,892.6622
deposit,442,89014,16.4315
chargeback,203,89015,85.9846
chargeback,192,89016,914.5561
dispute,277,89017,42.5982
chargeback,770,89018,508.7431
withdrawal,334,89019,515.1631
withdrawal,268,89020,286.7937
chargeback,522,89021,145.3029
chargeback,603,89022,738.4179
dispute,155,89023,288.9355
withdrawal,341,89024,472.9181
resolve,607,89025,93.3529
deposit,151,89026,580.7826
resolve,63,89027,462.4041
withdrawal,342,89028,634.7378
chargeback,621,89029,487.9751
dispute,612,89030,248.0014
resolve,642,89031,728.6652
chargeback,46,89032,586.7447
dispute,473,89033,100.6545
chargeback,316,89034,127.7228
withdrawal,127,89035,928.0804
withdrawal,339,89036,461.8745
resolve,593,89037,643.0377
withdrawal,824,89038,736.2516
chargeback,240,89039,40.6986
resolve,955,89040,674.521
withdrawal,872,89041,655.4701
chargeback,824,89042,553.5602
withdrawal,781,89043,36.6899
resolve,848,89044,45.5769
resolve,412,89045,647.059
chargeback,38,89046,471.5848
dispute,353,89047,176.8027
dispute,810,89048,780.1166
deposit,890,89049,536.151
resolve,902,89050,874.9238
chargeback,101,89051,197.2686
chargeback,192,89052,143.4058
chargeback,389,89053,445.7048
deposit,287,89054,574.1459
resolve,228,89055,923.8606
deposit,352,89056,457.7061
withdrawal,644,89057,106.6431
dispute,126,89058,883.7505
deposit,456,89059,316.2484
chargeback,978,89060,47.3916
chargeback,237,89061,146.756
chargeback,660,89062,834.0141
resolve,581,89063,999.16
deposit,890,89064,830.7899
resolve,672,89065,202.3248
withdrawal,386,89066,51.9687
dispute,817,89067,60.0506
resolve,132,89068,145.9634
withdrawal,92,89069,533.9498
deposit,492,89070,238.18
deposit,66,89071,838.2308
chargeback,432,89072,761.3016
withdrawal,564,89073,821.1556
deposit,54,89074,15.3482
resolve,693,89075,729.2803
chargeback,15,89076,394.6131
chargeback,946,89077,526.439
withdrawal,342,89078,899.2916
resolve,972,89079,55.1743
withdrawal,2,89080,187.6117
resolve,262,89081,174.7792
withdrawal,857,89082,224.366
dispute,724,89083,695.3026
chargeback,13,89084,472.4884
resolve,587,89085,440.6023
dispute,92,89086,16.4198
withdrawal,352,89087,337.6689
resolve,555,89088,567.827
deposit,732,89089,796.1064
chargeback,589,89090,234.3661
chargeback,28,89091,43.7372
chargeback,124,89092,621.915
deposit,62,89093,953.8043
chargeback,284,89094,467.682
deposit,284,89095,256.4301
resolve,814,89096,572.3855
deposit,277,89097,291.701
chargeback,257,89098,793.7557
resolve,357,89099,576.2285
resolve,826,89100,285.33
withdrawal,301,89101,646.5556
withdrawal,396,89102,386.8533
chargeback,346,89103,944.5736
dispute,356,89104,790.8319
resolve,847,89105,76.6323
withdrawal,951,89106,714.9639
withdrawal,982,89107,231.5242
chargeback,272,89108,435.7781
deposit,916,89109,291.4473
chargeback,546,89110,23.4909
dispute,682,89111,897.8491
withdrawal,956,89112,937.0381
dispute,565,89113,670.2877
resolve,769,89114,841.1551
resolve,256,89115,381.3445
chargeback,545,89116,863.9624
deposit,480,89117,540.5212
dispute,748,89118,444.8618
withdrawal,581,89119,896.4472
resolve,690,89120,655.6188
withdrawal,455,89121,6.7345
resolve,27,89122,340.7048
deposit,276,89123,381.6005
withdrawal,152,89124,400.6758
chargeback,417,89125,426.5696
deposit,910,89126,158.4243
resolve,773,89127,9.1314
dispute,909,89128,992.4945
withdrawal,417,89129,135.6745
chargeback,372,89130,90.423
resolve,879,89131,417.7961
chargeback,544,89132,506.017
deposit,77,89133,550.674
resolve,337,89134,281.8085
withdrawal,478,89135,470.7998
withdrawal,749,89136,559.1944
resolve,56,89137,639.5665
dispute,297,89138,620.265
withdrawal,555,89139,194.4431
deposit,592,89140,955.3388
withdrawal,236,89141,889.8573
dispute,256,89142,960.4975
deposit,266,89143,724.1741
withdrawal,68,89144,359.766
resolve,637,89145,828.0613
deposit,303,89146,379.4287
chargeback,657,89147,892.8912
withdrawal,988,89148,164.2104
dispute,127,89149,185.6007
dispute,183,89150,956.422
resolve,173,89151,409.6149
chargeback,387,89152,727.2736
chargeback,851,89153,780.538
resolve,479,89154,378.2513
dispute,533,89155,311.8361
resolve,143,89156,968.1702
chargeback,404,89157,874.6222
resolve,876,89158,574.5208
resolve,822,89159,797.8665
deposit,597,89160,260.0326
deposit,250,89161,589.3295
chargeback,195,89162,453.8188
chargeback,535,89163,846.6985
resolve,428,89164,442.6011
resolve,595,89165,166.8794
chargeback,831,89166,431.3089
deposit,533,89167,921.0582
dispute,871,89168,565.3549
dispute,804,89169,777.1416
resolve,596,89170,333.6195
deposit,732,89171,62.7814
deposit,984,89172,32.8652
resolve,195,89173,183.0508
resolve,476,89174,227.1349
withdrawal,662,89175,854.7406
resolve,558,89176,68.2698
withdrawal,477,89177,594.4833
withdrawal,126,89178,676.0879
deposit,701,89179,436.047
withdrawal,364,89180,908.9921
withdrawal,302,89181,18.6895
resolve,38,89182,124.143
deposit,920,89183,851.7193
withdrawal,640,89184,584.6081
withdrawal,434,89185,723.3277
withdrawal,317,89186,216.82
resolve,568,89187,614.5644
chargeback,246,89188,903.4864
chargeback,728,89189,382.2086
deposit,803,89190,742.956
dispute,956,89191,154.5101
withdrawal,899,89192,23.593
dispute,795,89193,259.1961
withdrawal,603,89194,871.2795
chargeback,477,89195,409.2829
dispute,542,89196,681.3918
resolve,340,89197,375.3867
dispute,758,89198,606.5597
dispute,225,89199,36.1112
withdrawal,36,89200,547.483
chargeback,419,89201,947.9344
chargeback,426,89202,54.7215
deposit,526,89203,742.9897
deposit,238,89204,672.7752
deposit,681,89205,488.6993
chargeback,769,89206,115.337
dispute,76,89207,235.4494
resolve,770,89208,946.4669
withdrawal,736,89209,213.3343
resolve,182,89210,612.777
dispute,35,89211,964.9636
deposit,305,89212,353.1862
resolve,911,89213,924.785
deposit,264,89214,246.5954
dispute,712,89215,44.0959
chargeback,462,89216,734.5285
deposit,140,89217,537.1192
withdrawal,990,89218,619.4307
resolve,625,89219,925.8128
withdrawal,445,89220,789.7544
dispute,205,89221,970.0477
resolve,881,89222,510.0786
resolve,213,89223,535.4132
chargeback,17,89224,83.5801
chargeback,214,89225,769.3913
chargeback,115,89226,12.925
dispute,304,89227,73.8023
withdrawal,912,89228,955.6334
chargeback,812,89229,779.6208
deposit,468,89230,861.2993
chargeback,474,89231,36.4489
dispute,611,89232,828.5928
resolve,946,89233,9.8915
deposit,883,89234,581.3136
withdrawal,612,89235,977.1299
resolve,346,89236,374.4379
dispute,466,89237,782.8148
deposit,538,89238,696.4394
dispute,926,89239,975.907
dispute,908,89240,943.6164
withdrawal,824,89241,307.7145
resolve,453,89242,995.5972
resolve,557,89243,357.3824
resolve,561,89244,633.0867
resolve,793,89245,966.4037
dispute,904,89246,530.4777
withdrawal,335,89247,368.9321
dispute,730,89248,353.329
resolve,472,89249,281.207
deposit,969,89250,821.396
deposit,2,89251,844.6644
chargeback,130,89252,98.9276
withdrawal,768,89253,287.5299
withdrawal,759,89254,816.7341
deposit,897,89255,962.8479
dispute,154,89256,290.196
withdrawal,73,89257,564.7417
dispute,789,89258,691.5611
chargeback,545,89259,668.9954
chargeback,588,89260,964.8728
deposit,404,89261,309.6601
withdrawal,513,89262,814.792
chargeback,981,89263,997.3124
deposit,673,89264,136.7552
withdrawal,685,89265,50.4907
dispute,298,89266,970.8234
dispute,758,89267,740.8187
resolve,691,89268,863.5352
dispute,764,89269,482.7307
dispute,251,89270,399.9295
chargeback,356,89271,481.1777
chargeback,217,89272,669.0878
dispute,13,89273,848.7829
chargeback,322,89274,846.2288
resolve,305,89275,343.1707
withdrawal,309,89276,113.1731
chargeback,71,89277,126.6071
dispute,703,89278,849.9288
dispute,639,89279,757.2805
dispute,671,89280,362.2356
deposit,540,89281,597.6643
withdrawal,536,89282,501.5436
resolve,319,89283,386.2102
withdrawal,147,89284,212.6508
withdrawal,96,89285,254.7068
deposit,471,89286,604.9403
dispute,332,89287,934.0669
withdrawal,379,89288,620.3886
withdrawal,830,89289,860.4127
deposit,565,89290,632.6371
withdrawal,965,89291,869.2387
withdrawal,831,89292,276.0955
dispute,621,89293,498.3183
chargeback,328,89294,576.5005
withdrawal,492,89295,379.8805
deposit,150,89296,234.9285
dispute,935,89297,752.5387
resolve,257,89298,275.9655
withdrawal,322,89299,792.9272
deposit,80,89300,608.3343
dispute,406,89301,681.0241
withdrawal,941,89302,14.8657
withdrawal,601,89303,402.4615
withdrawal,543,89304,774.4539
resolve,366,89305,498.3002
dispute,280,89306,206.9976
resolve,881,89307,132.5085
deposit,812,89308,832.8552
chargeback,557,89309,156.4268
chargeback,978,89310,239.7408
withdrawal,816,89311,610.8375
deposit,619,89312,192.8994
deposit,623,89313,570.3653
withdrawal,825,89314,507.045
resolve,578,89315,959.7402
chargeback,562,89316,152.6941
resolve,178,89317,882.4023
dispute,904,89318,856.4702
dispute,414,89319,143.6137
resolve,749,89320,902.2674
resolve,600,89321,571.8358
withdrawal,76,89322,468.9331
deposit,172,89323,120.9244
deposit,338,89324,279.3896
deposit,888,89325,121.6557
withdrawal,52,89326,528.4187
chargeback,123,89327,694.4601
resolve,307,89328,902.4101
withdrawal,708,89329,487.1724
withdrawal,270,89330,607.5573
resolve,859,89331,928.4733
resolve,228,89332,276.3532
withdrawal,434,89333,380.2389
withdrawal,409,89334,244.7531
resolve,373,89335,950.1793
resolve,104,89336,577.5222
dispute,379,89337,670.7127
dispute,235,89338,30.3775
chargeback,329,89339,411.9738
resolve,378,89340,698.8416
withdrawal,113,89341,475.17
chargeback,618,89342,848.6209
withdrawal,760,89343,787.564
chargeback,148,89344,1000.8281
withdrawal,738,89345,499.069
resolve,390,89346,214.5025
chargeback,828,89347,926.6608
dispute,62,89348,294.788
chargeback,136,89349,735.6036
chargeback,861,89350,533.4429
chargeback,615,89351,579.6349
deposit,14,89352,139.1237
deposit,378,89353,234.9937
withdrawal,428,89354,957.9911
resolve,64,89355,489.889
resolve,684,89356,907.7222
dispute,724,89357,374.7772
deposit,77,89358,800.2193
withdrawal,669,89359,352.9897
dispute,637,89360,399.0635
deposit,98,89361,565.3572
deposit,936,89362,442.0678
chargeback,73,89363,727.439
resolve,376,89364,576.0178
chargeback,416,89365,722.4428
withdrawal,72,89366,851.1808
withdrawal,640,89367,140.2494
withdrawal,87,89368,685.942
dispute,799,89369,255.7574
deposit,639,89370,857.6018
chargeback,81,89371,320.0842
dispute,493,89372,227.164
withdrawal,254,89373,400.0174
chargeback,196,89374,23.8832
deposit,443,89375,221.0792
deposit,694,89376,482.5405
resolve,701,89377,516.3197
withdrawal,73,89378,381.5541
resolve,151,89379,265.0776
deposit,385,89380,211.0298
resolve,259,89381,564.4949
withdrawal,820,89382,568.3962
chargeback,971,89383,332.9005
withdrawal,644,89384,21.4136
deposit,154,89385,402.0242
dispute,221,89386,848.4099
withdrawal,864,89387,125.6722
dispute,400,89388,459.4476
deposit,588,89389,251.9535
dispute,508,89390,210.4767
chargeback,314,89391,824.9994
resolve,250,89392,53.8219
deposit,224,89393,809.5848
chargeback,634,89394,493.6327
deposit,597,89395,657.149
deposit,822,89396,742.2447
resolve,439,89397,261.3862
chargeback,886,89398,8.3796
withdrawal,848,89399,172.1284
withdrawal,774,89400,273.7417
resolve,149,89401,269.4736
chargeback,178,89402,103.2235
dispute,490,89403,613.3216
resolve,968,89404,848.4659
dispute,596,89405,484.3757
dispute,355,89406,215.8179
chargeback,726,89407,483.5585
deposit,593,89408,778.5386
dispute,337,89409,599.2763
deposit,908,89410,235.3476
withdrawal,923,89411,992.1561
withdrawal,649,89412,923.9755
resolve,487,89413,373.7058
resolve,264,89414,807.4284
chargeback,245,89415,735.8763
chargeback,301,89416,623.8475
dispute,58,89417,910.6994
dispute,285,89418,229.7942
withdrawal,645,89419,691.0447
withdrawal,56,89420,667.7771
